X,Y,GRUP
-130,-94,3
-144,-91,3
-49,7,2
-73,-80,5
-168,-158,4
172,195,0
-175,-95,3
11,-84,1
-167,-173,4
-45,26,2
-174,-167,4
174,181,0
-152,-114,3
-169,-173,4
-150,-94,3
183,170,0
-138,-89,3
-137,-95,3
-142,-109,3
193,178,0
-52,11,2
-169,-91,3
186,184,0
186,196,0
-51,14,2
-55,-76,5
-164,-101,3
181,178,0
-168,-94,3
172,170,0
-137,-91,3
-172,-168,4
-42,29,2
32,-89,1
-50,14,2
33,-71,1
-166,-176,4
-62,-75,5
-166,-161,4
174,188,0
11,-80,1
-60,-5,2
-61,-69,5
-139,-84,3
-180,-164,4
-169,-175,4
-173,-170,4
20,-100,1
-41,9,2
-63,9,2
192,157,0
-140,-95,3
-76,-79,5
15,-90,1
19,-97,1
-63,-66,5
6,-89,1
-148,-90,3
-159,-109,3
-168,-165,4
-156,-98,3
-172,-169,4
-170,-173,4
16,-77,1
-155,-93,3
5,-75,1
188,184,0
169,157,0
185,177,0
20,-82,1
-171,-165,4
-162,-96,3
-61,9,2
-73,-78,5
-70,-74,5
165,172,0
-57,23,2
-83,-66,5
-87,-89,5
19,-80,1
-70,-69,5
-150,-100,3
181,178,0
-153,-90,3
-135,-99,3
-156,-84,3
-77,-93,5
31,-81,1
186,170,0
-71,4,2
-136,-107,3
-58,-66,5
-42,20,2
-151,-106,3
-64,-83,5
-163,-164,4
29,-82,1
18,-79,1
-50,21,2
-139,-112,3
7,-108,1
175,163,0
-177,-176,4
-178,-184,4
-177,-168,4
23,-68,1
-69,-87,5
-72,-83,5
-160,-109,3
-43,27,2
-77,-90,5
-170,-176,4
-75,-69,5
188,181,0
-77,-87,5
187,173,0
177,164,0
173,183,0
-149,-80,3
-180,-174,4
20,-78,1
-38,22,2
32,-78,1
21,-72,1
-79,-70,5
19,-94,1
-175,-166,4
28,-104,1
-48,32,2
-153,-93,3
-175,-166,4
22,-75,1
-77,-84,5
-79,-91,5
-169,-163,4
-168,-111,3
-153,-172,4
14,-64,1
-71,-63,5
-173,-178,4
-60,37,2
31,-91,1
-169,-170,4
-146,-116,3
11,-98,1
-172,-168,4
-74,-83,5
-158,-117,3
22,-81,1
-53,-70,5
-42,14,2
36,-73,1
-81,-79,5
-155,-87,3
-56,15,2
184,184,0
14,-90,1
-75,-72,5
182,152,0
7,-75,1
-47,24,2
-163,-169,4
-178,-170,4
-62,-75,5
-71,-88,5
185,168,0
-4,-77,1
-71,-86,5
-185,-170,4
28,-63,1
30,-92,1
-126,-106,3
187,165,0
-143,-103,3
-69,-80,5
-51,17,2
-60,30,2
-155,-116,3
-162,-178,4
190,165,0
-38,32,2
-153,-113,3
-39,18,2
10,-94,1
-173,-170,4
-144,-110,3
-150,-104,3
-153,-88,3
-157,-104,3
-147,-83,3
-165,-175,4
174,167,0
10,-89,1
-61,25,2
-169,-173,4
-181,-176,4
-72,-71,5
174,183,0
-155,-109,3
-35,13,2
-176,-171,4
-78,-73,5
189,181,0
-42,4,2
-72,-94,5
-169,-172,4
-48,7,2
-134,-97,3
-66,-83,5
-73,-70,5
194,172,0
-170,-159,4
21,-94,1
192,178,0
17,-79,1
182,174,0
-40,-2,2
-46,31,2
-81,-71,5
-78,-93,5
-66,20,2
-59,18,2
-79,-77,5
-153,-103,3
-51,35,2
174,151,0
15,-63,1
-168,-173,4
178,171,0
-71,-84,5
-70,-78,5
-55,-85,5
-124,-111,3
-163,-170,4
-78,-76,5
-53,-53,5
-154,-102,3
-172,-165,4
-96,-67,5
-177,-166,4
23,-86,1
25,-96,1
-54,10,2
31,-95,1
180,181,0
-128,-92,3
-67,-78,5
-176,-169,4
-167,-167,4
174,158,0
-54,26,2
-177,-175,4
12,-77,1
38,-93,1
-175,-168,4
-36,23,2
-45,27,2
-166,-180,4
-74,-80,5
182,156,0
23,-74,1
-154,-103,3
24,-78,1
190,167,0
166,164,0
-81,-81,5
-160,-87,3
-170,-163,4
-66,17,2
-65,25,2
-166,-170,4
-141,-98,3
-36,20,2
21,-69,1
-159,-108,3
-165,-176,4
-74,-71,5
-172,-179,4
-137,-97,3
-43,10,2
-139,-104,3
-167,-107,3
168,174,0
29,-107,1
-48,15,2
-69,22,2
-135,-94,3
21,-85,1
-32,10,2
12,-77,1
194,168,0
-161,-175,4
-50,-66,5
-46,6,2
159,164,0
-156,-121,3
-74,-72,5
-166,-175,4
25,-85,1
184,160,0
22,-71,1
-40,6,2
